ID,FPS,LOOPTYPE(0:SINGLE 1:LOOP 2:PING PONG),,,
RibbyIdle,15,2,,
TEXTURE ID,LEFT,TOP,WIDTH,HEIGHT,ORIGIN
resource/RibbyIdle.png,0,0,324,350,7
resource/RibbyIdle.png,324,0,339,350,7
resource/RibbyIdle.png,663,0,341,350,7
resource/RibbyIdle.png,1004,0,330,350,7
resource/RibbyIdle.png,1334,0,311,350,7
resource/RibbyIdle.png,1645,0,303,350,7
resource/RibbyIdle.png,1948,0,298,350,7
resource/RibbyIdle.png,2246,0,289,350,7
resource/RibbyIdle.png,2535,0,286,350,7
resource/RibbyIdle.png,2821,0,295,350,7
resource/RibbyIdle.png,3116,0,316,350,7
resource/RibbyIdle.png,3432,0,323,350,7
resource/RibbyIdle.png,3755,0,333,350,7
resource/RibbyIdle.png,4088,0,327,350,7
resource/RibbyIdle.png,4415,0,325,350,7
resource/RibbyIdle.png,4740,0,326,350,7
resource/RibbyIdle.png,5066,0,322,350,7
resource/RibbyIdle.png,5388,0,323,350,7
resource/RibbyIdle.png,5711,0,325,350,7
resource/RibbyIdle.png,6036,0,327,350,7
resource/RibbyIdle.png,6363,0,323,350,7
resource/RibbyIdle.png,6686,0,326,350,7
resource/RibbyIdle.png,7012,0,324,350,7
resource/RibbyIdle.png,7336,0,324,350,7
resource/RibbyIdle.png,7660,0,322,350,7
resource/RibbyIdle.png,7982,0,323,350,7
resource/RibbyIdle.png,8305,0,325,350,7
resource/RibbyIdle.png,8630,0,340,350,7
resource/RibbyIdle.png,8970,0,351,350,7
resource/RibbyIdle.png,9321,0,357,350,7
resource/RibbyIdle.png,9678,0,356,350,7
resource/RibbyIdle.png,10034,0,348,350,7
resource/RibbyIdle.png,10382,0,328,350,7
resource/RibbyIdle.png,10710,0,340,350,7
resource/RibbyIdle.png,11050,0,356,350,7
resource/RibbyIdle.png,11406,0,347,350,7
