ID,FPS,LOOPTYPE(0:SINGLE 1:LOOP 2:PING PONG),,,
carnationFiringPollen,15,0,,,
TEXTURE ID,LEFT,TOP,WIDTH,HEIGHT,ORIGIN
resource/carnationFiringPollen.png,0,0,734,682,7
resource/carnationFiringPollen.png,734,0,734,682,7
resource/carnationFiringPollen.png,1468,0,734,682,7
resource/carnationFiringPollen.png,2202,0,734,682,7
resource/carnationFiringPollen.png,2936,0,734,682,7
resource/carnationFiringPollen.png,3670,0,734,682,7
resource/carnationFiringPollen.png,4404,0,734,682,7
resource/carnationFiringPollen.png,5138,0,734,682,7
resource/carnationFiringPollen.png,5872,0,734,682,7
resource/carnationFiringPollen.png,6606,0,734,682,7
resource/carnationFiringPollen.png,7340,0,734,682,7
resource/carnationFiringPollen.png,8074,0,734,682,7
resource/carnationFiringPollen.png,8808,0,734,682,7
resource/carnationFiringPollen.png,9542,0,734,682,7
resource/carnationFiringPollen.png,10276,0,734,682,7
resource/carnationFiringPollen.png,11010,0,734,682,7
resource/carnationFiringPollen.png,11744,0,734,682,7
resource/carnationFiringPollen.png,12478,0,734,682,7
resource/carnationFiringPollen.png,13212,0,734,682,7
resource/carnationFiringPollen.png,13946,0,734,682,7
resource/carnationFiringPollen.png,14680,0,734,682,7
resource/carnationFiringPollen.png,15414,0,734,682,7
resource/carnationFiringPollen.png,0,0,734,682,7
resource/carnationFiringPollen.png,734,0,734,682,7
resource/carnationFiringPollen.png,1468,0,734,682,7
resource/carnationFiringPollen.png,2202,0,734,682,7
resource/carnationFiringPollen.png,2936,0,734,682,7
resource/carnationFiringPollen.png,3670,0,734,682,7
resource/carnationFiringPollen.png,4404,0,734,682,7
resource/carnationFiringPollen.png,5138,0,734,682,7
resource/carnationFiringPollen.png,5872,0,734,682,7
resource/carnationFiringPollen.png,6606,0,734,682,7
resource/carnationFiringPollen.png,7340,0,734,682,7
resource/carnationFiringPollen.png,8074,0,734,682,7
resource/carnationFiringPollen.png,8808,0,734,682,7
resource/carnationFiringPollen.png,9542,0,734,682,7
resource/carnationFiringPollen.png,10276,0,734,682,7
resource/carnationFiringPollen.png,11010,0,734,682,7
resource/carnationFiringPollen.png,11744,0,734,682,7
resource/carnationFiringPollen.png,12478,0,734,682,7
resource/carnationFiringPollen.png,13212,0,734,682,7
resource/carnationFiringPollen.png,13946,0,734,682,7
resource/carnationFiringPollen.png,14680,0,734,682,7
resource/carnationFiringPollen.png,15414,0,734,682,7
