ID,FPS,LOOPTYPE(0:SINGLE 1:LOOP 2:PING PONG),,,
RibbyRoll,15,0,,
TEXTURE ID,LEFT,TOP,WIDTH,HEIGHT,ORIGIN
resource/RibbyRoll.png,0,0,502,302,7
resource/RibbyRoll.png,502,0,345,302,7
resource/RibbyRoll.png,847,0,355,302,7
resource/RibbyRoll.png,1202,0,402,302,7
resource/RibbyRoll.png,1604,0,407,302,7
resource/RibbyRoll.png,2011,0,414,302,7
resource/RibbyRoll.png,2425,0,410,302,7
resource/RibbyRoll.png,2835,0,406,302,7
resource/RibbyRoll.png,3241,0,414,302,7
resource/RibbyRoll.png,3655,0,410,302,7
resource/RibbyRoll.png,4065,0,406,302,7
resource/RibbyRoll.png,4471,0,408,302,7
resource/RibbyRoll.png,4879,0,401,302,7
resource/RibbyRoll.png,5280,0,379,302,7
resource/RibbyRoll.png,5659,0,338,302,7
resource/RibbyRoll.png,5997,0,301,302,7
resource/RibbyRoll.png,6298,0,275,302,7
