ID,FPS,LOOPTYPE(0:SINGLE 1:LOOP 2:PING PONG),,,
carnationBossCreating,12,0,,,
TEXTURE ID,LEFT,TOP,WIDTH,HEIGHT,ORIGIN
resource/carnationBossCreating.png,0,0,341,670,7
resource/carnationBossCreating.png,341,0,416,670,7
resource/carnationBossCreating.png,757,0,417,670,7
resource/carnationBossCreating.png,1174,0,473,670,7
resource/carnationBossCreating.png,1647,0,506,670,7
resource/carnationBossCreating.png,2153,0,540,670,7
resource/carnationBossCreating.png,2693,0,550,670,7
resource/carnationBossCreating.png,3243,0,577,670,7
resource/carnationBossCreating.png,3820,0,584,670,7
resource/carnationBossCreating.png,4404,0,591,670,7
resource/carnationBossCreating.png,4995,0,603,670,7
resource/carnationBossCreating.png,5598,0,605,670,7
resource/carnationBossCreating.png,6203,0,601,670,7
resource/carnationBossCreating.png,5598,0,605,670,7
resource/carnationBossCreating.png,6203,0,601,670,7
resource/carnationBossCreating.png,5598,0,605,670,7
resource/carnationBossCreating.png,6203,0,601,670,7
resource/carnationBossCreating.png,6804,0,598,670,7
resource/carnationBossCreating.png,7402,0,576,670,7
resource/carnationBossCreating.png,7978,0,547,670,7
resource/carnationBossCreating.png,8525,0,545,670,7
resource/carnationBossCreating.png,9070,0,551,670,7
resource/carnationBossCreating.png,9621,0,550,670,7
resource/carnationBossCreating.png,10171,0,551,670,7
resource/carnationBossCreating.png,9070,0,551,670,7
resource/carnationBossCreating.png,9621,0,550,670,7
resource/carnationBossCreating.png,10171,0,551,670,7
resource/carnationBossCreating.png,9070,0,551,670,7
resource/carnationBossCreating.png,9621,0,550,670,7
resource/carnationBossCreating.png,10171,0,551,670,7
resource/carnationBossCreating.png,9070,0,551,670,7
resource/carnationBossCreating.png,9621,0,550,670,7
resource/carnationBossCreating.png,10171,0,551,670,7
resource/carnationBossCreating.png,9070,0,551,670,7
resource/carnationBossCreating.png,9621,0,550,670,7
resource/carnationBossCreating.png,10171,0,551,670,7
resource/carnationBossCreating.png,10722,0,532,670,7
resource/carnationBossCreating.png,11254,0,551,670,7
resource/carnationBossCreating.png,11805,0,567,670,7
resource/carnationBossCreating.png,12372,0,564,670,7
resource/carnationBossCreating.png,12936,0,592,670,7
resource/carnationBossCreating.png,13528,0,606,670,7
resource/carnationBossCreating.png,4404,0,591,670,7
resource/carnationBossCreating.png,4995,0,603,670,7
resource/carnationBossCreating.png,5598,0,605,670,7
resource/carnationBossCreating.png,6203,0,601,670,7
resource/carnationBossCreating.png,5598,0,605,670,7
resource/carnationBossCreating.png,6203,0,601,670,7
resource/carnationBossCreating.png,5598,0,605,670,7
resource/carnationBossCreating.png,6203,0,601,670,7
resource/carnationBossCreating.png,6804,0,598,670,7
resource/carnationBossCreating.png,7402,0,576,670,7
resource/carnationBossCreating.png,7978,0,547,670,7
resource/carnationBossCreating.png,8525,0,545,670,7
resource/carnationBossCreating.png,9070,0,551,670,7
resource/carnationBossCreating.png,9621,0,550,670,7
resource/carnationBossCreating.png,10171,0,551,670,7
resource/carnationBossCreating.png,9070,0,551,670,7
resource/carnationBossCreating.png,9621,0,550,670,7
resource/carnationBossCreating.png,10171,0,551,670,7
resource/carnationBossCreating.png,9070,0,551,670,7
resource/carnationBossCreating.png,9621,0,550,670,7
resource/carnationBossCreating.png,10171,0,551,670,7
resource/carnationBossCreating.png,9070,0,551,670,7
resource/carnationBossCreating.png,9621,0,550,670,7
resource/carnationBossCreating.png,10171,0,551,670,7
resource/carnationBossCreating.png,9070,0,551,670,7
resource/carnationBossCreating.png,9621,0,550,670,7
resource/carnationBossCreating.png,10171,0,551,670,7
resource/carnationBossCreating.png,10722,0,532,670,7
resource/carnationBossCreating.png,11254,0,551,670,7
resource/carnationBossCreating.png,11805,0,567,670,7
resource/carnationBossCreating.png,12372,0,564,670,7
resource/carnationBossCreating.png,12936,0,592,670,7
resource/carnationBossCreating.png,13528,0,606,670,7
resource/carnationBossCreating.png,4404,0,591,670,7
resource/carnationBossCreating.png,4995,0,603,670,7
resource/carnationBossCreating.png,5598,0,605,670,7
resource/carnationBossCreating.png,6203,0,601,670,7
resource/carnationBossCreating.png,5598,0,605,670,7
resource/carnationBossCreating.png,6203,0,601,670,7
resource/carnationBossCreating.png,5598,0,605,670,7
resource/carnationBossCreating.png,6203,0,601,670,7
resource/carnationBossCreating.png,6804,0,598,670,7
resource/carnationBossCreating.png,7402,0,576,670,7
resource/carnationBossCreating.png,7978,0,547,670,7
resource/carnationBossCreating.png,8525,0,545,670,7
resource/carnationBossCreating.png,9070,0,551,670,7
resource/carnationBossCreating.png,9621,0,550,670,7
resource/carnationBossCreating.png,10171,0,551,670,7
resource/carnationBossCreating.png,9070,0,551,670,7
resource/carnationBossCreating.png,9621,0,550,670,7
resource/carnationBossCreating.png,10171,0,551,670,7
resource/carnationBossCreating.png,9070,0,551,670,7
resource/carnationBossCreating.png,9621,0,550,670,7
resource/carnationBossCreating.png,10171,0,551,670,7
resource/carnationBossCreating.png,9070,0,551,670,7
resource/carnationBossCreating.png,9621,0,550,670,7
resource/carnationBossCreating.png,10171,0,551,670,7
resource/carnationBossCreating.png,9070,0,551,670,7
resource/carnationBossCreating.png,9621,0,550,670,7
resource/carnationBossCreating.png,10171,0,551,670,7
resource/carnationBossCreating.png,10722,0,532,670,7
resource/carnationBossCreating.png,11254,0,551,670,7
resource/carnationBossCreating.png,11805,0,567,670,7
resource/carnationBossCreating.png,9070,0,551,670,7
resource/carnationBossCreating.png,8525,0,545,670,7
resource/carnationBossCreating.png,14134,0,547,670,7
resource/carnationBossCreating.png,14681,0,536,670,7
resource/carnationBossCreating.png,15217,0,418,670,7
resource/carnationBossCreating.png,15635,0,434,670,7
resource/carnationBossCreating.png,0,670,469,670,7
resource/carnationBossCreating.png,469,670,522,670,7
