ID,FPS,LOOPTYPE(0:SINGLE 1:LOOP 2:PING PONG),,,
onionIntro,20,0,,
TEXTURE ID,LEFT,TOP,WIDTH,HEIGHT,ORIGIN
resource/onionIntro.png,0,0,409,651,7
resource/onionIntro.png,409,0,469,651,7
resource/onionIntro.png,878,0,470,651,7
resource/onionIntro.png,1348,0,473,651,7
resource/onionIntro.png,1821,0,460,651,7
resource/onionIntro.png,2281,0,459,651,7
resource/onionIntro.png,2740,0,438,651,7
resource/onionIntro.png,3178,0,524,651,7
resource/onionIntro.png,3702,0,510,651,7
resource/onionIntro.png,4212,0,496,651,7
resource/onionIntro.png,4708,0,483,651,7
resource/onionIntro.png,5191,0,468,651,7
resource/onionIntro.png,5659,0,460,651,7
resource/onionIntro.png,6119,0,462,651,7
resource/onionIntro.png,6581,0,463,651,7
resource/onionIntro.png,7044,0,459,651,7
resource/onionIntro.png,7503,0,467,651,7
resource/onionIntro.png,7970,0,469,651,7
resource/onionIntro.png,8439,0,452,651,7
resource/onionIntro.png,8891,0,432,651,7
resource/onionIntro.png,9323,0,458,651,7
resource/onionIntro.png,9781,0,459,651,7
resource/onionIntro.png,10240,0,456,651,7
resource/onionIntro.png,10696,0,476,651,7
